0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,target
-1.5968866753650754,-1.2803117720147057,0.039353198171496094,-0.5736566305413424,0.21200802270195795,0.28407245733987646,0.5231532432615964,-0.3253591289815955,0.005054554952065641,0.04266125347393741,0.5031674108295345,0.9379883758597896,-0.0731818160779068,0.7502366008142665,0.03648957505370921,2
-1.5532390152604179,-1.1387957979586512,0.20538324995517282,-0.2544670877843994,0.13644582249893034,0.4666079456743833,0.06814194953545585,-0.007196381264374193,0.1646991119772872,-0.2588446657183859,0.16041229368743,0.01991224210280225,-0.06906534558645054,0.06279009723390938,-0.10861394629029633,2
-1.4858999333987326,-1.1822916912234047,0.17017252726593055,0.06616266272989832,0.15384719689717152,0.12826325438564054,0.06572262388206553,0.03616497121220767,0.20290031180409346,0.019601892780373647,0.020596541595344398,0.14339440781019355,-0.03212888345961911,0.0001761651261531976,0.14529572654279965,2
-1.549853614115634,-1.1766376187085974,0.5257903529668162,0.05232339494320684,0.44012613696964864,-0.3034870601269998,-0.061505957373467826,0.11171706783575878,0.23422848786197656,0.22005484011253432,-0.09360452508795988,-0.00885741440225017,-0.05206588553592446,-0.1292913110565926,-0.03067968193817474,2
-1.6769107172716953,-1.187078905393534,0.507419890131282,0.35626019924888874,0.21964058183057536,-0.014038361597595443,0.07765652395234081,0.16417004488679848,-0.006721422604381085,-0.044597314490611856,-0.13869407965651348,-0.04096713929515815,0.0976332525784908,-0.17200007523253114,-0.2143783687282123,2
-1.6467092512538972,-1.1283134641416883,0.689889507369155,0.44740969547347514,-0.060560814155720566,-0.20131531919172746,-0.12405689940837417,0.08309453775225964,-0.11026826617892176,-0.09027388348073477,-0.1514478474232945,0.005316276167019732,0.5870240384454086,-0.4083736512824286,-0.5311685529184204,2
-1.617191082939267,-1.2189836543686456,0.3297417009654382,0.23815969755847494,0.18874448816956232,-0.07145335825711689,0.22792966738164303,0.07393233337070726,-0.027621203561144222,0.08198913292264218,0.11459000050036316,0.11309298037049478,0.169596287860125,-0.2584839794264282,-0.014110082718089603,2
-1.60923748872589,-1.258085781967283,0.14964553794414648,0.12559525471316205,0.43118566527276636,0.0010220284477803104,0.4056501705309592,0.23408792922791824,-0.189347696518099,-0.03874747600679744,0.05326002858475931,-0.016706411985401917,-0.06441780697384712,-0.22008209197752818,0.1408428533453234,2
-1.6806859222066228,-1.2175033046058659,0.37655881008983655,0.34458191527401866,0.17889808902240004,0.26681607465991813,0.27464740964463696,0.15995867493484942,0.2309110414505501,-0.2796332148446378,-0.098998646786457,0.23898513590060225,-0.010008932643248996,0.11761036917194838,0.0586648090648168,2
-1.5391356711553172,-1.0956170914726457,0.5742384317103307,0.20737105689883006,-0.22786761869133482,-0.19093635941111195,-0.28698079605981763,-0.0038165915526403834,0.27913664396403326,0.2699608398196378,0.06016282468104596,0.19342133187972926,0.1837609375123179,-0.03753633631097522,-0.1695703920955625,2
-1.526548675407623,-1.1123279842575746,0.37844147463994166,0.29479243108492564,-0.29091588565539217,-0.07631582154083077,-0.23279164882046766,-0.25093306353207867,0.1716755251644733,0.4571120875896371,0.04157031622445788,0.1755274239308318,0.028781582541640767,0.11665809723318198,0.00384512533166851,2
-1.711570059149285,-1.1809268431997753,0.9060692099245338,0.11697820838182263,0.26676015772994416,0.13089672765479135,0.0244018390774235,-0.019762111124807056,0.3036582766898872,-0.11018438795722962,-0.06871239484250925,-0.07932299703260887,0.16973599146467794,-0.15352537318175313,0.11039195725587839,2
-1.7953034814044901,-1.2927773017045279,0.5054025191513287,0.23978388268651857,0.5407215485205988,0.26939880448079656,0.3703174505821687,0.23210166881595248,-0.044301658830528466,0.12551247849923244,-0.06242735555609887,-0.1860365033832481,-0.16014345143132327,-0.1572318309990005,0.3752017692129557,2
-1.803788163573017,-1.2211436987321644,0.9701248532699778,0.24311284932586466,0.08628741712111536,0.16464600244274155,0.054671287100788155,-0.0047684453953523625,0.15012690454682032,0.18531978927649426,-0.19099246631149283,-0.1696452293309899,-0.04415301861587473,0.12563215158684102,-0.004870828476394092,2
-1.2605955965622269,-1.326138777301262,-1.0034820194492355,0.5281122878777199,-0.052554057145876944,-0.25245625723161014,1.1857801498613887,-0.10711996995781624,-0.5278803455207363,-0.18883744119735235,-0.11130573217093533,0.1854535914444756,-0.25307123671947773,0.6840063152674053,0.04305248134481258,2
-1.5669487530803592,-1.4088490522718762,-0.47182140796612904,0.07871642765358489,0.4780324997707038,-0.23471902037680023,0.9798853495955144,0.2833216863698348,-0.596438961176204,-0.07638645169640823,0.11276927714353024,0.18099388253792395,-0.04566003858002588,-0.2998351101814186,-0.47520983406445194,2
-1.6474941955373714,-1.3547477951800686,-0.05003283174818002,0.5887455915677733,-0.013827315061129166,0.025612059116116657,0.4714991637241698,-0.10386907870150651,-0.22889641713538952,0.10309510198748344,-0.3304013174738884,0.1292871461581074,-0.1208713156427395,0.27358989759633284,-0.27258072180331844,2
-1.6424124793333714,-1.346484871339207,0.3190873089509014,0.19376253132682594,0.3145732630018489,-0.13394505372770754,0.4468559074432061,0.09464956392391816,-0.08626993728249915,0.286570596034161,-0.07607321167478438,-0.01704653564993203,0.047615905085710425,-0.045443734867873,-0.006370629834880831,2
-1.6390702255525842,-1.27129626219385,0.6900629099826058,0.0038760317328706477,0.043532825704102995,-0.0017873325380203056,0.24292207749314518,-0.3611754609087567,0.14793699421209758,0.3580538339154972,-0.001137260234503054,-0.09508531261204767,0.011549033643479732,-0.0195792834369818,-0.05925664390771137,2
-1.738767971319889,-1.2867593916095346,0.5083095236294781,0.15745096472606265,0.010130146673676043,0.35116015511167364,0.2865263320555414,0.12948103546426387,-0.35620258156063245,0.009634972270322305,-0.006637062002182757,-0.15340061830322071,0.26249167150383834,0.004105911081510036,-0.0243097033597675,2
-1.5781465458923507,-1.168367877902058,1.1627449400876202,-0.247418598082732,0.006620920731517283,0.2754963824307536,0.22456789276527775,-0.34798108005149603,0.6997135521389467,0.04781885750099642,-0.06112038706218838,-0.3702530471751909,-0.1515658604813194,0.019458819355810678,0.2922735608710079,2
-1.7383163845684069,-1.2287208790308273,1.3262193881462876,-0.08025456843958156,-0.10437989392272844,0.19286821571526638,0.4183596736598848,-0.013002367074738522,0.30637265550352155,0.01424051351123739,0.004779527903889032,-0.14534790349386484,0.09916249031398316,0.09325681806813146,0.11281732367967279,2
-1.7534193643129516,-1.2377898830739158,1.271912270846521,-0.02137613185272557,0.14864744276207548,0.025751555135345047,0.20355605759487003,0.0889997805635889,-0.11711582744840196,0.10782812489091102,-0.3595742236990395,-0.49370476274730146,0.21103437667913835,-0.08829984960060877,-0.0683201897370434,2
-1.6734386446831246,-1.2313804710165461,1.03308215795258,-0.003661863094042215,0.15429274798270035,0.10793071534243268,0.21589195018299354,-0.07139362663103492,0.17504520971439302,0.1926561651188762,-0.38445959033523763,-0.35315368352177523,-0.05224859119178334,0.055360334118800834,-0.10221134211628302,2
-1.663431545751268,-1.2461474056686137,0.8525077993459053,0.22978121835765047,0.11422607632752095,0.2064165630699983,0.22004226742448546,0.19317659543195856,-0.005952671978064197,-0.12480012755442407,-0.2682224307622436,-0.2554831222387453,0.31113852369590794,-0.2438945376337793,-0.13912653768281982,2
-1.6396132170599929,-1.2675315669447826,0.8720324794505121,-0.13571129225348352,-0.10119572927802212,0.3455608492630977,0.5600901437087185,-0.09280383190233704,0.15222069161448956,-0.18166544312394303,0.11472768244010242,-0.03357446300666605,0.3019681058443284,-0.10360448302873235,0.01532125721630164,2
-1.7197078993578587,-1.2763995180111727,1.2154874048911357,-0.314729829002725,-0.003863626071369566,0.18005082931056152,0.3372740290117415,-0.28336979553348207,0.3599630994567179,0.08133258182371958,0.12265087186611696,-0.10343539613583952,0.2296361904253417,-0.13269234919973238,-0.16907135818795946,2
-0.7234811763050929,-0.6716185172755194,-0.7751659916272379,0.521372680545168,1.7538679244151836,0.0068454122772795825,-0.3255182287368374,0.060316749629336884,0.4495063739238297,0.18627966719743375,0.2737777911437056,0.47637910400570754,-0.6965418370898561,0.23193829574373,0.14622140995014188,1
-1.562916658208054,-0.7473973991730993,-0.5599279205321691,0.1652565580223175,1.3419618112250027,-0.3104707705944879,0.10074090038881761,1.0147973459924204,-0.3266274748288526,-0.461098411691467,-0.057796140205127564,0.5134830592704926,-0.1005641723190014,-0.2559150095391135,0.26815525113962435,1
-1.720501984908588,-0.8035072527018579,-0.330019202282283,0.21736338441152683,1.3406109900712333,-0.3157997869501576,-0.06563988803708638,1.0816717636448467,-0.10205727765310052,-0.13034906639752572,0.07619761822962079,0.5976936263233124,-0.026838455409610378,-0.3288055436107275,0.20866366962432228,1
-0.2882896670123928,-0.25844155149685744,-0.7670903988931056,-0.7803233192733966,0.7572104093446642,0.3400960542911207,-0.5153307146211807,-0.2531377930548246,0.7098778125352329,0.2180945770948394,0.5343623165029814,0.34353702083023174,-0.8022085985781571,0.057222410892725034,-0.4382126559199203,1
0.0828971896547378,-0.01856295477876483,-1.3891898412830501,-0.7091701527386677,0.9461703297586629,0.3101676651299137,-0.650635053133736,0.01008826834607304,0.46607403770179523,0.04200936974281536,0.38809275514154945,0.49519461175834534,-0.6677594210150778,-0.09210059398951911,-0.29865296950176135,1
-0.7613534583922934,0.010941398049159575,-1.200657857278265,0.4523260298624934,1.1448366092023838,-0.11310734840559933,-0.7487463948157193,0.6454671888213475,0.09453507894580204,-0.25568429267570886,-0.03712240970374687,0.2976501206416952,-0.7512307979252215,0.528904172996697,0.31051871646627655,1
-1.5073192256441013,0.09063782572628577,-0.8548982729790878,0.6085735002431908,0.8997816470360107,0.01550813265645077,-0.7962043118878558,0.44875186784578325,0.016018561611535406,-0.5676232930840214,-0.4719169322015697,-0.24859571102768274,-0.2870921534872464,-0.1500612576872222,0.417874211581631,1
-1.8880385599418243,-0.12943757301986458,-0.4474855236496056,0.23147920024630447,1.438590869555508,-0.10304932893294627,-0.4756519603720658,1.0499844279513069,-0.1759195535452256,-0.08799985282909596,-0.1102384014825001,0.364480262006318,-0.2208790759538953,-0.11864986839083914,0.5997642941306266,1
-2.0915543115268758,-0.15559490657488484,0.21633736874228937,0.22316429361879458,0.8385502302501592,-0.09158135643122718,-0.29144615373572946,0.3835801812345839,-0.13837444597507267,-0.08101954364615303,0.08222773993794386,0.24415573196793594,-0.14043899178943237,-0.24024909492113977,0.32854484038620185,1
-2.117641472501151,-0.058182977537473146,0.9456018599275047,-0.029445102882777234,0.4437654785858031,-0.2237382813646013,-0.4024130675351945,0.4161329456135671,-0.2552100907391434,-0.03584587331111118,-0.32041179427163463,-0.32326354047009026,-0.25610167045078724,0.025237507657716953,0.04415211733214531,1
-2.0966970499857096,0.04021133615995899,1.1536589877719392,0.2592467515071874,-0.04465747265976197,0.08086011139824567,-0.753684718486129,0.13853297007145646,0.13058198545181446,-0.07715676727187162,0.06114401525292152,-0.31051615413429784,0.1615612658006796,-0.2805724864904725,0.0012248912532777404,1
-1.4121246455583667,-0.7727864627260606,-0.8319172618083168,-0.5546478801513466,0.2513991977042474,0.3394070921913198,0.4293888627880125,-0.08398584807922745,-0.41365273731872754,-0.9196976411871338,0.7642833466266761,0.26845052520012896,-0.12004841055817975,-0.11900029685189138,0.06494391165798842,1
-1.428928905358801,-0.7485762845866978,-0.703948081452363,-0.01540260801429425,0.42835510169116436,-0.0585633626351295,-0.38639177071660197,0.3100228664992559,-0.2666592720897628,-0.6648615547240281,0.17581461543702093,0.4669577538514426,0.240906006632017,0.09493026852346086,0.2358397403972603,1
-1.477906706594965,-0.6979873949199608,-0.6291500428944957,-0.5396366853088602,0.30525864450867507,0.4228573482862282,-0.26893439482689596,0.31441352312042714,-0.057509153598716355,-0.4148651884614071,0.6008183929305128,0.2398644490845441,-0.05075351272706218,-0.08114603587963115,0.23764686154253337,1
-1.6378582714034167,-0.6324228605697779,0.02448027749534923,0.06822072585287761,0.14516166846355708,0.36271353424832387,-0.40206896275851234,0.329870725056061,-0.18805906281366525,-0.22236611262215006,0.08607309218306591,-0.3147072589891321,-0.13929593371173876,-0.1280388736746078,0.3627126544326956,1
-1.7609322112009074,-0.6896156407690603,0.12547153663690364,0.34688007145082195,-0.09082686093313283,0.4350266898742389,-0.1811503473811234,0.10885406776924006,-0.22934691267929627,-0.5789130717438566,0.04887581998979837,-0.2239695578906534,-0.08788305995849434,0.06087612384618712,0.40086570974085783,1
-1.808566578337453,-0.7379715753581769,-0.046384207947573225,0.22566450079079048,0.13736276752533455,0.6836694515952539,-0.16903346007251285,0.6153973112045558,-0.49904894592448124,-0.7876938807665566,-0.10699312576079767,0.09236284859013938,-0.1265810717959983,0.3421637852077817,0.26289506629295145,1
-1.8225892228971519,-0.7721449415800934,0.06301771223757598,0.3880719602350239,0.35791352747196475,0.34123864058096354,-0.31958677505581046,0.717640829193585,-0.44879140038023224,-0.35221847932941713,-0.18327082375130485,0.08264873293889523,-0.11223742042912555,0.1491537169639749,0.2693335497026524,1
-1.8502597345118912,-0.759234636928226,0.4809993148196559,0.07010129619731395,0.266670357383157,0.3053864528129601,-0.3126862774915607,0.4985481614253837,-0.29589710629682203,-0.3004493912250056,-0.14395043500948237,0.02208104039268567,-0.16841345322995158,0.25840319877035534,0.09137654599454406,1
-1.8949584862278746,-0.7417390990620366,0.3856669318737326,0.28385037864429097,-0.06669679536777876,0.5091362455418194,-0.17142209624206634,0.609492402012172,-0.4460356202474387,-0.5240582727394009,-0.25505522159453514,-0.024443888711435196,-0.20544929780406843,0.49626663234638974,0.1768058571586451,1
-1.916263230559175,-0.7338529234812563,0.6010578554837369,0.4852406550406087,-0.052610573811731225,0.31334414145077066,-0.2260250752600819,0.5245514890718337,-0.1604634548706381,-0.16008212991209092,-0.17537967505049018,-0.1442944026024769,-0.24272075802034201,0.26761128013209434,0.21116181525995303,1
-1.8785102516720056,-0.7517244286157003,0.4167064254294539,0.18890888521480437,0.18491485689518522,0.47964651933516145,-0.19746048627315432,0.6011109016745978,-0.3162707578298286,-0.24343204962285614,-0.19782389009146825,-0.30163272599745966,-0.38116320007168425,0.24491482521895905,0.29859238272610145,1
-1.9070816586649642,-0.7755990618177584,0.308098350425872,0.4380115214482345,0.3553169346050015,0.4346179842190505,-0.1706880725010588,0.6777693088767726,-0.2328440356096324,-0.33734192887229913,-0.22779692134664742,-0.07379661692598882,-0.38924203062979673,0.21588445076881627,0.3884058065708339,1
